test_id,android_device_id,android_fingerprint,test_date,client_ip_address,download_kbps,upload_kbps,latency,server_name,server_country,server_country_code,server_latitude,server_longitude,server_sponsor_name,client_country,client_country_code,client_region_name,client_region_code,client_city,client_latitude,client_longitude,miles_between,isp_name,is_isp,network_operator_name,mcc,mnc,pre_connection_type,post_connection_type,brand,device,hardware,build_id,manufacturer,model,product,cdma_cell_id,gsm_cell_id,location_type,gmaps_formatted_address,gmaps_name,gmaps_type,gmaps_country,gmaps_country_code,gmaps_region,gmaps_subregion,gmaps_subsubregion,gmaps_postal_code
2589794660,151993571,"lge/mm1v_global_com/mm1v:6.0/MRA58K/16202203258d0:user/release-keys","2017-02-01 00:00:03","112.215.64.xxx",10969,21417,23,"Bandung","Indonesia","ID",-6.9167,107.6000,"PT Telekomunikasi Indonesia","Indonesia","ID","Special Capital Region of Jakarta","JK","Jakarta",-6.17440,106.82940,73.7599,"PT Excelcomindo Pratama",1,"AXIS","510","11",15,15,"lge","mm1v","mm1v","MRA58K","LGE","LG-K350","mm1v_global_com","","130621700",2,"Central Jakarta, Central Jakarta City, Special Capital Region of Jakarta, Indonesia","Central Jakarta","locality","Indonesia","ID","Special Capital Region of Jakarta","Central Jakarta City","","10110"
2589794661,84321875,"google/shamu/shamu:7.1.1/N6F26Q/3549652:user/release-keys","2017-02-01 00:00:03","172.58.36.xxx",8647,11584,25,"West Sacramento, CA","United States","US",38.5806,-121.5303,"T-Mobile","United States","US","California","CA","Milpitas",37.43511,-121.89178,81.6472,"T-MOBILE USA",0,"T-Mobile","310","260",15,15,"google","shamu","shamu","N6F26Q","motorola","Nexus 6","shamu","","22716420",1,"Milpitas, CA, USA","Milpitas","locality","United States","US","California","Santa Clara County","","95035"
2589794666,151961112,"Sony/F3311/F3311:6.0/37.0.A.2.108/234328391:user/release-keys","2017-02-01 00:00:03","85.76.37.xxx",18832,12575,12,"Helsinki","Finland","FI",60.1708,24.9375,"Elisa Oyj","Finland","FI","UNKNOWN","??","UNKNOWN",60.17080,24.93750,0,"Elisa Oyj",1,"Saunalahti","244","5",15,10,"Sony","F3311","mt6735","37.0.A.2.108","Sony","F3311","F3311","","3679200",2,"Finland","Finland","country","Finland","FI","","","",""
2589794667,140612307,"samsung/j5xnltejv/j5xnlte:6.0.1/MMB29M/J510FXXU1APE2:user/release-keys","2017-02-01 00:00:03","37.142.172.xxx",14858,25763,27,"Rosh HaAyin","Israel","IL",32.0833,34.9500,"Spotnet Ltd","Israel","IL","Center District","M","Newe Yaraq",32.13406,34.91295,4.12886,"HOTnet",1,"HOT mobile","425","7",15,15,"samsung","j5xnlte","qcom","MMB29M","samsung","SM-J510F","j5xnltejv","","16668163",1,"Drom Hasharon, Israel","Drom Hasharon","administrative_area_level_4","Israel","IL","Center District","Drom Hasharon","",""
2589794671,98545178,"samsung/GT-N7000/GT-N7000:4.0.4/IMM76D/DXLR5:user/release-keys","2017-02-01 00:00:03","42.153.57.xxx",5263,312,48,"Kuala Lumpur","Malaysia","MY",3.1357,101.6880,"U Mobile","Malaysia","MY","Selangor","10","Rawang",3.28936,101.55358,14.1135,"Webe Digital Sdn. Bhd.",0,"webe","","",17,17,"Samsung","GT-N7000","smdk4210","IMM76D","samsung","GT-N7000","GT-N7000","","8625477",1,"Rawang, Selangor, Malaysia","Rawang","locality","Malaysia","MY","Selangor","","","48000"
2589794676,141225122,"Xiaomi/omega/omega:6.0/MRA58K/V8.1.2.0.MHQCNDI:user/release-keys","2017-02-01 00:00:03","112.215.153.xxx",22386,4843,32,"Surabaya","Indonesia","ID",-7.2667,112.7333,"PT. Datautama Dinamika","Indonesia","ID","East Java","JI","Surabaya",-7.24813,112.73154,1.29249,"PT Excelcomindo Pratama",1,"XL","510","11",17,17,"Xiaomi","omega","mt6797","MRA58K","Xiaomi","Redmi Pro","omega","","20342049",1,"Surabaya, Surabaya City, East Java, Indonesia","Surabaya","locality","Indonesia","ID","East Java","Surabaya City","","60172"
2589794677,152487542,"samsung/j5nltexx/j5nlte:5.1.1/LMY48B/J500FNXXU1APB1:user/release-keys","2017-02-01 00:00:03","37.219.105.xxx",45440,14522,27,"Helsinki","Finland","FI",60.1708,24.9375,"Elisa Oyj","Finland","FI","Southwest Finland","19","Salo",60.38451,23.13243,63.643,"DNA Oyj",1,"dna","244","12",15,15,"samsung","j5nlte","qcom","LMY48B","samsung","SM-J500FN","j5nltexx","","575233",1,"24100 Salo, Finland","Salo","locality","Finland","FI","Salo","","","24100"
2589794679,150409231,"samsung/o7proltedd/o7prolte:6.0.1/MMB29M/G600FYDDU1BPL2:user/release-keys","2017-02-01 00:00:03","106.215.148.xxx",2189,4099,58,"Gurgaon","India","IN",28.4615,77.0178,"Reliance Communication Limited","India","IN","Rajasthan","RJ","Makrana",27.05000,74.71670,171.376,"BHARTI Airtel",1,"!DEA","404","70",0,0,"samsung","o7prolte","qcom","MMB29M","samsung","SM-G600FY","o7proltedd","","14468369",2,"Makrana, Rajasthan, India","Makrana","locality","India","IN","Rajasthan","Nagaur","","341505"
2589794680,137754732,"Xiaomi/ferrari/ferrari:5.0.2/LRX22G/V8.1.5.0.LXIMIDI:user/release-keys","2017-02-01 00:00:04","115.164.80.xxx",3450,6227,16,"Petaling Jaya","Malaysia","MY",3.0833,101.6500,"Digi","Malaysia","MY","Selangor","10","Petaling Jaya",3.09029,101.61011,2.79822,"DiGi Telecommunications Sdn. Bhd.",1,"DiGi","502","16",15,15,"Xiaomi","ferrari","qcom","LRX22G","Xiaomi","Mi 4i","ferrari","","4503499",1,"Petaling Jaya, Selangor, Malaysia","Petaling Jaya","locality","Malaysia","MY","Selangor","Petaling","","47300"
2589794681,151977640,"vivo/1601/1601:6.0/MRA58K/1484192160:user/release-keys","2017-02-01 00:00:04","182.66.159.xxx",15641,10146,98,"Kolkata","India","IN",22.5667,88.3667,"Vodafone India","India","IN","Jharkhand","JH","Jamshedpur",22.78972,86.18356,140.18,"Bharti Broadband",1,"AirTel","405","52",15,15,"vivo","1601","mt6755","MRA58K","vivo","vivo 1601","1601","","231176194",1,"Jamshedpur, Jharkhand 831001, India","Jamshedpur","locality","India","IN","Jharkhand","East Singhbhum","","831001"
2589794683,120700085,"samsung/trltedt/trlte:6.0.1/MMB29M/N910GDTS1DPK3:user/release-keys","2017-02-01 00:00:04","149.254.234.xxx",24165,9601,28,"Fareham","Great Britain","GB",50.8548,-1.1866,"ServerHouse Ltd","United Kingdom","GB","Hampshire","HAM","Hampshire",50.94237,-1.47611,14.0079,"EE Mobile",1,"Virgin","234","30",15,15,"samsung","trlte","qcom","MMB29M","samsung","SM-N910G","trltedt","","2771456",1,"Nursling and Rownhams, Hampshire, UK","Nursling and Rownhams","administrative_area_level_4","United Kingdom","GB","England","Hampshire","Test Valley District, Nursling and Rownhams","SO16"
2589794685,127404450,"OnePlus/OnePlus3/OnePlus3:7.0/NRD90M/12311011:user/release-keys","2017-02-01 00:00:04","109.245.36.xxx",22860,16375,16,"Belgrade","Serbia","RS",44.8206,20.4622,"Serbia BroadBand","Serbia","RS","UNKNOWN","??","Belgrade",44.81860,20.46810,0.32078,"Telenor d.o.o. Beograd",1,"Telenor","220","1",15,15,"OnePlus","OnePlus3","qcom","NRD90M","OnePlus","ONEPLUS A3003","OnePlus3","","1569794",2,"Belgrade, Serbia","Belgrade","locality","Serbia","RS","City of Belgrade","","",""
2589794686,152379003,"OPPO/X9009/X9009:5.1/LMY47I/1478925370:user/release-keys","2017-02-01 00:00:04","120.188.73.xxx",5225,1550,69,"Surakarta","Indonesia","ID",-7.5667,110.8167,"CitraNet","Indonesia","ID","Central Java","JT","Semarang",-7.07018,110.42870,43.4516,"PT Indosat Tbk.",1,"Indosat Ooredoo","510","1",17,17,"OPPO","X9009","mt6755","LMY47I","OPPO","X9009","X9009","","77418504",1,"Semarang, Semarang City, Central Java, Indonesia","Semarang","locality","Indonesia","ID","Central Java","Semarang City","","50268"
2589794687,147013033,"samsung/hero2ltexx/hero2lte:6.0.1/MMB29K/G935FXXS1BPLO:user/release-keys","2017-02-01 00:00:04","183.171.25.xxx",1120,36,47,"Petaling Jaya","Malaysia","MY",3.0833,101.6500,"Celcom Axiata","Malaysia","MY","Selangor","10","Subang Jaya",3.03340,101.58480,5.6741,"Celcom Internet Service Provider",1,"MY CELCOM","502","19",15,15,"samsung","hero2lte","samsungexynos8890","NRD90M","samsung","SM-G935F","hero2ltexx","","43787266",2,"Subang Jaya, Selangor, Malaysia","Subang Jaya","locality","Malaysia","MY","Selangor","Petaling","Petaling","47630"
2589794690,152323510,"samsung/j5ltedx/j5lte:5.1.1/LMY48B/J500GXXU1AOL1:user/release-keys","2017-02-01 00:00:04","112.215.170.xxx",3724,3003,29,"Bogor","Indonesia","ID",-6.5971,106.8060,"StarNet","Indonesia","ID","West Java","JB","Leuwinutug",-6.53111,106.82944,4.84013,"PT Excelcomindo Pratama",1,"3","510","89",0,0,"samsung","j5lte","qcom","LMY48B","samsung","SM-J500G","j5ltedx","","115319302",1,"Sukaraja, Sukaraja, Bogor, West Java, Indonesia","Sukaraja","locality","Indonesia","ID","West Java","Bogor","Sukaraja","16710"
2589794691,152350116,"Sony/F8332/F8332:6.0.1/39.0.A.1.213/2541384116:user/release-keys","2017-02-01 00:00:04","180.217.153.xxx",6224,6055,24,"Taipei","Taiwan","TW",25.0333,121.5333,"Taiwan Fixed Network","Taiwan","TW","UNKNOWN","??","Taipei",25.04395,121.53263,0.734464,"Vibo Telecom",1,"台灣之星","466","89",0,0,"Sony","F8332","qcom","39.2.A.0.374","Sony","F8332","F8332","","25605940",1,"Taipei, Taipei City, Taiwan","Taipei","locality","Taiwan","TW","Taipei City","","","100"
2589794703,65135282,"samsung/trhpltexx/trhplte:5.0.1/LRX22C/N910UXXU2BPD1:user/release-keys","2017-02-01 00:00:04","180.217.145.xxx",6167,5992,29,"Taipei","Taiwan","TW",25.0333,121.5333,"Taiwan Star Telecom Co., Ltd.","Taiwan","TW","UNKNOWN","??","Taipei",25.04180,121.49660,2.37425,"Vibo Telecom",1,"T Star","","",15,15,"samsung","trhplte","universal5433","MMB29K","samsung","SM-N910U","trhpltexx","","60177715",2,"Taipei, Taipei City, Taiwan","Taipei","locality","Taiwan","TW","Taipei City","","","108"
2589794705,152541664,"vivo/1601/1601:6.0/MRA58K/1483634667:user/release-keys","2017-02-01 00:00:04","47.29.2.xxx",14467,1911,50,"Kolkata","India","IN",22.5667,88.3667,"Jio","India","IN","Jharkhand","JH","Jamshedpur",22.78964,86.18441,140.129,"Jio",1,"AirTel","405","856",0,0,"vivo","1601","mt6755","MRA58K","vivo","vivo 1601","1601","","1136912",1,"Jamshedpur, Jharkhand 831001, India","Jamshedpur","locality","India","IN","Jharkhand","East Singhbhum","","831001"
2589794707,151983364,"samsung/j7xeltexx/j7xelte:6.0.1/MMB29K/J710FXXU2APLB:user/release-keys","2017-02-01 00:00:04","1.46.68.xxx",25361,8147,19,"Bangkok","Thailand","TH",13.7500,100.4833,"dtac","Thailand","TH","Lopburi","16","Lopburi",14.80822,100.71072,74.7664,"DTAC",1,"DTAC","520","5",15,15,"samsung","j7xelte","samsungexynos7870","MMB29K","samsung","SM-J710F","j7xeltexx","","20231681",1,"Nikhom Sang Ton Eng, Mueang Lop Buri District, Lopburi, Thailand","Nikhom Sang Ton Eng","locality","Thailand","TH","Lopburi","Mueang Lop Buri District","","15000"
2589794712,152473959,"archos/SCAC40NE/ac40ne:5.1/LMY47D/20160524.161840:user/release-keys","2017-02-01 00:00:05","94.25.177.xxx",845,2041,83,"Moscow","Russian Federation","RU",55.7517,37.6178,"MaximaTelecom","Russia","RU","Moscow","MOW","Moscow",55.74850,37.61840,0.222606,"PJSC MegaFon",1,"Yota","","",17,17,"archos","ac40ne","sc8830","LMY47D","Archos","Archos 40 Neon","SCAC40NE","","21086037",2,"Moscow, Russia","Moscow","locality","Russia","RU","Moscow","gorod Moskva","","119072"
2589794722,152218855,"Amlogic/p212/p212:6.0.1/MHC19J/20161022:userdebug/test-keys","2017-02-01 00:00:05","91.238.24.xxx",61236,59598,8,"Tver","Russian Federation","RU",56.8667,35.9167,"DOM.RU","Russia","RU","Tver Oblast","TVE","Bezhetsk",57.77000,36.69000,68.8332,"Bezheckaya Internet Company ltd.",1,"                ","","",0,0,"Amlogic","p212","amlogic","MHC19J","Amlogic","MINIM8S II","p212","","",2,"Bezhetsk, Tverskaya oblast', Russia","Bezhetsk","locality","Russia","RU","Tver Oblast","Bezhetsk","","171982"
2589794723,142765098,"samsung/heroltexx/herolte:7.0/NRD90M/G930FXXU1DQAS:user/release-keys","2017-02-01 00:00:05","80.187.107.xxx",44204,6884,30,"Dusseldorf","Germany","DE",51.2256,6.7828,"cuegee it gmbh","Germany","DE","North Rhine-Westphalia","NW","Wipperfürth",51.11655,7.40120,27.8611,"Deutsche Telekom AG",1,"Telekom.de","262","1",15,15,"samsung","herolte","samsungexynos8890","NRD90M","samsung","SM-G930F","heroltexx","","29557250",1,"Wipperfürth, Germany","Wipperfürth","locality","Germany","DE","North Rhine-Westphalia","Cologne","Oberbergischer Kreis","51688"
2589794725,127646171,"google/bullhead/bullhead:7.0/NRD90R/3141966:user/release-keys","2017-02-01 00:00:05","42.106.0.xxx",2266,1957,253,"Mumbai","India","IN",18.9647,72.8258,"Bharti Airtel Ltd","India","IN","Gujarat","GJ","Vadodara",22.30000,73.20000,231.971,"Vodafone India",1,"Vodafone IN","404","27",17,17,"google","bullhead","bullhead","NRD90R","LGE","Nexus 5X","bullhead","","325728",2,"Vadodara, Gujarat, India","Vadodara","locality","India","IN","Gujarat","Vadodara","","390001"
2589794727,129407742,"samsung/a3ltexx/a3lte:5.0.2/LRX22G/A300FXXS1BPG2:user/release-keys","2017-02-01 00:00:05","103.255.4.xxx",787,1462,66,"Lahore","Pakistan","PK",31.5758,74.3269,"Augere Qubee","Pakistan","PK","Punjab","PB","Jampur",29.55980,70.37434,273.578,"CMPak Limited",1,"ZONG","","",17,17,"samsung","a3lte","qcom","LRX22G","samsung","SM-A300F","a3ltexx","","28346688",1,"Dajal, Pakistan","Dajal","locality","Pakistan","PK","Punjab","Rajanpur District","",""
2589794728,151505847,"HUAWEI/VNS-L21/HWVNS-H:6.0/HUAWEIVNS-L21/C432B160:user/release-keys","2017-02-01 00:00:05","213.225.37.xxx",69484,43828,30,"Maribor","Slovenia","SI",46.5500,15.6500,"Telemach Rotovz d.d.","Austria","AT","Burgenland","01","Jennersdorf",46.93403,16.12636,34.8632,"Telekom Austria",1,"A1","","",15,15,"HUAWEI","HWVNS-H","hi6250","HUAWEIVNS-L21","HUAWEI","HUAWEI VNS-L21","VNS-L21","","776968",1,"Jennersdorf, Austria","Jennersdorf","locality","Austria","AT","Burgenland","Jennersdorf District","Gemeinde Jennersdorf","8380"
2589794730,147351112,"Xiaomi/virgo/virgo:6.0.1/MMB29M/7.1.19:user/release-keys","2017-02-01 00:00:05","46.211.153.xxx",7786,3703,58,"Kropyvnytskyi","Ukraine","UA",48.5132,32.2597,"LTD Storm","Ukraine","UA","Dnipropetrovsk Oblast","12","Kryvyi Rih",48.03165,33.46588,64.7564,"Kyivstar PJSC",1,"KYIVSTAR","255","3",17,17,"Xiaomi","virgo","qcom","MMB29M","Xiaomi","MI NOTE LTE","virgo","","20341365",1,"Kryvyi Rih, Dnipropetrovsk Oblast, Ukraine","Kryvyi Rih","locality","Ukraine","UA","Dnipropetrovsk Oblast","Kryvoriz'ka city council","","50000"
2589794731,132057843,"Xiaomi/ferrari/ferrari:5.0.2/LRX22G/V6.7.4.0.LXIMICH:user/release-keys","2017-02-01 00:00:05","223.186.230.xxx",4070,581,39,"Bangalore","India","IN",12.9833,77.5833,"In2cable","India","IN","Karnataka","KA","Bengaluru",13.07184,77.64133,7.26294,"BHARTI Airtel",1,"Airtel","404","45",17,17,"Xiaomi","ferrari","qcom","LRX22G","Xiaomi","Mi 4i","ferrari","","27628597",1,"Bengaluru, Karnataka 560001, India","Bengaluru","locality","India","IN","Karnataka","Bangalore Urban","","560077"
2589794733,138960214,"samsung/j7xltedd/j7xlte:6.0.1/MMB29K/J710FNDDU1APL2:user/release-keys","2017-02-01 00:00:05","47.11.248.xxx",13023,7412,119,"Vizianagaram","India","IN",18.1200,83.4200,"The Orange Fibernet","India","IN","Odisha","OR","Koraput",18.81139,82.70856,66.825,"Jio",1,"AirTel","405","53",0,0,"samsung","j7xlte","samsungexynos7580","MMB29K","samsung","SM-J710FN","j7xltedd","","242704",1,"Koraput, Odisha, India","Koraput","locality","India","IN","Odisha","Koraput","","764020"
2589794734,152541679,"samsung/nobleltejv/noblelte:6.0.1/MMB29K/N920CXXS3BQA9:user/release-keys","2017-02-01 00:00:05","196.145.36.xxx",10077,1886,37,"Cairo","Egypt","EG",30.0566,31.2262,"Vodafone Egypt","Egypt","EG","Cairo Governorate","C","New Cairo",30.02530,31.45554,13.8998,"Vodafone Egypt",1,"Vodafone","602","2",17,17,"samsung","noblelte","samsungexynos7420","MMB29K","samsung","SM-N920C","nobleltejv","","7993543",1,"New Cairo City, Cairo Governorate, Egypt","New Cairo City","locality","Egypt","EG","Cairo Governorate","","",""
2589794739,125338067,"Huawei/MT7-L09/hwmt7:5.1.1/HuaweiMT7-L09/C900B338:user/release-keys","2017-02-01 00:00:06","176.55.113.xxx",144035,32280,12,"Istanbul","Turkey","TR",41.0136,28.9550,"Vodafone TR","Turkey","TR","İstanbul","34","Istanbul",40.94523,29.12639,10.1239,"Vodafone Telekomunikasyon A.S.",1,"VODAFONE TR","","",15,15,"Huawei","hwmt7","hi3630","HuaweiMT7-L09","HUAWEI","HUAWEI MT7-L09","MT7-L09","","14995766",1,"Istanbul, İstanbul, Turkey","Istanbul","locality","Turkey","TR","İstanbul","","","34841"
2589794747,99366091,"lge/p1_global_com/p1:6.0/MRA58K/1620215065b6f:user/release-keys","2017-02-01 00:00:06","149.254.234.xxx",19335,2840,45,"Coventry","Great Britain","GB",52.4081,-1.5106,"Warwicknet Ltd.","United Kingdom","GB","Staffordshire","STS","Tamworth",52.61670,-1.68330,16.1569,"EE Mobile",1,"Virgin","234","30",17,17,"lge","p1","p1","MRA58K","LGE","LG-H815","p1_global_com","","11498677",2,"Tamworth, Tamworth, Staffordshire, UK","Tamworth","locality","United Kingdom","GB","England","Staffordshire","Tamworth District","B77"
2589794750,151760904,"samsung/j1aceveltejv/j1acevelte:5.1.1/LMY47V/J111FXXU0APL7:user/release-keys","2017-02-01 00:00:06","157.48.237.xxx",75,63,54,"Hyderabad","India","IN",17.3700,78.4800,"Ls Fiber Net","India","IN","Telangana","TG","Kamepalli",16.39761,78.64219,68.1126,"Jio",1,"IDEA","","",0,0,"samsung","j1acevelte","sc8830","LMY47V","samsung","SM-J111F","j1aceveltejv","","1541680",1,"Achampet, Telangana 509375, India","Achampet","locality","India","IN","Telangana","Mahabubnagar","","509375"
2589794751,152477246,"Xiaomi/gemini/gemini:6.0.1/MXB48T/V8.1.2.0.MAAMIDI:user/release-keys","2017-02-01 00:00:06","169.149.156.xxx",7706,2295,26,"Shimla","India","IN",31.1048,77.1734,"Jio","India","IN","Haryana","HR","Panchkula",30.67885,76.83328,35.7129,"Jio",1,"Jio 4G","405","867",15,15,"Xiaomi","gemini","qcom","MXB48T","Xiaomi","MI 5","gemini","","433681",1,"Panchkula, Haryana 134109, India","Panchkula","locality","India","IN","Haryana","Chandigarh","","140603"
2589794755,123552798,"samsung/serranodsxx/serranods:4.4.2/KOT49H/I9192XXUCNJ3:user/release-keys","2017-02-01 00:00:06","85.115.248.xxx",1808,1283,36,"Stavropol","Russia","RU",45.0500,41.9667,"Beeline","Russia","RU","Stavropol Krai","STA","Stavropol",45.04280,41.97340,0.595891,"VimpelCom",1,"Beeline","","",11,11,"samsung","serranods","qcom","KOT49H","samsung","GT-I9192","serranodsxx","","14862608",2,"Stavropol, Stavropol Krai, Russia","Stavropol","locality","Russia","RU","Stavropol Krai","gorod Stavropol'","","355035"
2589794758,142107706,"asus/WW_Phone/ASUS_Z00RD_7:5.0.2/LRX22G/12.8.5.118-20150915:user/release-keys","2017-02-01 00:00:06","202.67.35.xxx",6293,2311,65,"Batam","Indonesia","ID",1.0667,104.0167,"PT Nap Info Lintas Nusa","Indonesia","ID","West Kalimantan","KB","Singkawang",0.68665,108.91094,339.512,"Three Indonesia",1,"3","510","89",17,17,"asus","ASUS_Z00RD_7","qcom","LRX22G","asus","ASUS_Z00RD","WW_Phone","","97747363",1,"Keran River, Raya Kepulauan River, Bengkayang Regency, West Kalimantan, Indonesia","Keran River","administrative_area_level_4","Indonesia","ID","West Kalimantan","Bengkayang Regency","Raya Kepulauan River, Keran River","79271"
2589794760,93630225,"samsung/kccat6xx/kccat6:6.0.1/MMB29M/G901FXXS1CPK8:user/release-keys","2017-02-01 00:00:06","84.241.192.xxx",15753,7455,19,"Amsterdam","Netherlands","NL",52.3667,4.9000,"KPN","Netherlands","NL","UNKNOWN","??","UNKNOWN",52.38240,4.89950,1.08627,"T-mobile Netherlands bv.",1,"T-Mobile  NL","204","16",15,15,"samsung","kccat6","qcom","MMB29M","samsung","SM-G901F","kccat6xx","","3389451",2,"Netherlands","Netherlands","country","Netherlands","NL","","","",""
2589794761,149308572,"LYF/LS5505/LS-5505:6.0.1/LYF_LS-5505_01_05/build10061237:userdebug/test-keys","2017-02-01 00:00:06","49.44.51.xxx",84974,8388,20,"Navi Mumbai","India","IN",19.0330,73.0297,"Jio","India","IN","Maharashtra","MH","Mumbai",19.03674,72.94509,5.5379,"Reliance Jio Infocomm Ltd",1,"Jio 4G","405","874",15,15,"LYF","LS-5505","qcom","LYF_LS-5505_01_05","LYF","LS-5505","LS5505","","100705793",1,"Mumbai, Maharashtra, India","Mumbai","locality","India","IN","Maharashtra","Mumbai","","400088"
2589794764,148013539,"samsung/a9xproltedx/a9xproltesea:6.0.1/MMB29M/A910FXXU1APFC:user/release-keys","2017-02-01 00:00:07","49.229.97.xxx",32775,21870,29,"Bangkok","Thailand","TH",13.7500,100.4833,"AIS","Thailand","TH","Bangkok","10","Latkrabang",13.69605,100.75317,18.5166,"AIS Mobile",1,"AIS","","",15,15,"samsung","a9xproltesea","qcom","MMB29M","samsung","SM-A910F","a9xproltedx","","166528101",1,"Nong Prue, Bang Phli District, Samut Prakan 10540, Thailand","Nong Prue","locality","Thailand","TH","Samut Prakan","Bang Phli District","","10540"
2589794765,152387429,"OPPO/A1601/A1601:5.1/LMY47I/1479785624:user/release-keys","2017-02-01 00:00:07","49.34.169.xxx",28309,4823,40,"Surat","India","IN",21.1700,72.8300,"YOU Broadband India Pvt. Ltd, Surat","India","IN","Gujarat","GJ","Jalalpur",20.96670,72.90000,14.7704,"Reliance Jio Infocomm Ltd",1,"Jio 4G","405","857",15,15,"OPPO","A1601","mt6755","LMY47I","OPPO","A1601","A1601","","339474",2,"Tavdi Gaam, Gujarat, India","Tavdi Gaam","locality","India","IN","Gujarat","Navsari","","396436"
2589794770,138721064,"Coolpad/CP8298_I00/CP8298_I00:5.1/LMY47D/5.1.019.P0.160127.8298_I00:user/release-keys","2017-02-01 00:00:07","157.48.6.xxx",8846,2359,59,"Hyderabad","India","IN",17.3700,78.4800,"Applefibernet","India","IN","Telangana","TG","Hyderabad",17.37826,78.54869,4.57105,"Jio",1,"Jio 4G","405","854",15,15,"Coolpad","CP8298_I00","mt6735","LMY47D","Coolpad","CP8298_I00","CP8298_I00","","2041616",1,"Hyderabad, Telangana, India","Hyderabad","locality","India","IN","Telangana","","","500036"
2589794771,144805575,"Panasonic/Eluga_Mark_2/Eluga_Mark_2:6.0/MRA58K/1483605430:user/release-keys","2017-02-01 00:00:07","49.34.100.xxx",7987,7837,48,"Ahmedabad","India","IN",23.0300,72.5800,"YOU Broadband India Pvt. Ltd.","India","IN","Gujarat","GJ","Mahesana",23.58893,72.38018,40.6894,"Reliance Jio Infocomm Ltd",1,"Jio 4G","405","857",15,15,"Panasonic","Eluga_Mark_2","mt6735","MRA58K","PANASONIC","Eluga_Mark_2","Eluga_Mark_2","","18081",1,"Mehsana, Gujarat, India","Mehsana","locality","India","IN","Gujarat","Mehsana","","384002"
2589794772,146208708,"samsung/zerofltexx/zeroflte:6.0.1/MMB29K/G920FXXU4DPJD:user/release-keys","2017-02-01 00:00:07","188.146.164.xxx",25896,9744,39,"Aleksandrow Lodzki","Poland","PL",51.8167,19.3000,"STORMmedia","Poland","PL","Łódź Voivodeship","LD","Zdunska Wola",51.59882,18.93822,21.6254,"T-mobile Polska",1,"T-Mobile.pl","260","2",15,15,"samsung","zeroflte","samsungexynos7420","MMB29K","samsung","SM-G920F","zerofltexx","","48393475",1,"Zdunska Wola, Poland","Zdunska Wola","locality","Poland","PL","Łódź Voivodeship","Zduńska Wola County","Gmina Zduńska Wola","98"
2589794775,142327834,"HUAWEI/VNS-L31/HWVNS-H:6.0/HUAWEIVNS-L31/C150B161:user/release-keys","2017-02-01 00:00:07","213.162.68.xxx",26682,6306,19,"Vienna","Austria","AT",48.2088,16.3726,"kapper.net","Austria","AT","UNKNOWN","??","UNKNOWN",48.20000,16.36670,0.666761,"T-Mobile Austria GmbH",1,"T-Mobile A","","",15,15,"HUAWEI","HWVNS-H","hi6250","HUAWEIVNS-L31","HUAWEI","HUAWEI VNS-L31","VNS-L11","","19665414",2,"Austria","Austria","country","Austria","AT","","","",""
2589794784,150166083,"Lenovo/A6010/A6010:5.0.2/LRX22G/A6010_S1113_160411_16G_SF:user/release-keys","2017-02-01 00:00:07","120.188.3.xxx",684,1330,17,"Jakarta","Indonesia","ID",-6.1745,106.8227,"PT Indosat, Tbk","Indonesia","ID","Special Capital Region of Jakarta","JK","Jakarta",-6.17440,106.82940,0.460709,"PT Indosat Tbk.",1,"Indosat Ooredoo","510","1",15,15,"Lenovo","A6010","qcom","LRX22G","LENOVO","Lenovo A6010","A6010","","5697283",2,"Central Jakarta, Central Jakarta City, Special Capital Region of Jakarta, Indonesia","Central Jakarta","locality","Indonesia","ID","Special Capital Region of Jakarta","Central Jakarta City","","10110"
2589794785,138538318,"Xiaomi/nikel/nikel:6.0/MRA58K/V8.1.4.0.MBFMIDI:user/release-keys","2017-02-01 00:00:07","85.115.248.xxx",1002,6397,31,"Stavropol","Russia","RU",45.0500,41.9667,"Beeline","Russia","RU","Stavropol Krai","STA","Stavropol",45.04280,41.97340,0.595891,"VimpelCom",1,"Beeline,MegaFon","250","99",15,15,"Xiaomi","nikel","mt6797","MRA58K","Xiaomi","Redmi Note 4","nikel","","52135943",2,"Stavropol, Stavropol Krai, Russia","Stavropol","locality","Russia","RU","Stavropol Krai","gorod Stavropol'","","355035"
2589794786,149292219,"LYF/LS5505/LS-5505:6.0.1/LYF_LS-5505_01_05/build10061237:userdebug/test-keys","2017-02-01 00:00:07","49.44.51.xxx",90596,5851,29,"Mumbai","India","IN",18.9647,72.8258,"Sheng Li Telecom","India","IN","Maharashtra","MH","Mumbai",19.05288,72.90912,8.17929,"Reliance Jio Infocomm Ltd",1,"Jio 4G","405","874",15,15,"LYF","LS-5505","qcom","LYF_LS-5505_01_05","LYF","LS-5505","LS5505","","83968018",1,"Mumbai, Maharashtra, India","Mumbai","locality","India","IN","Maharashtra","Mumbai","","400071"
